3,NYPA_CABLE_AREA_AISMARKER_A
5,CABLE_AREA_MARKER_3
6,NYPA_CABLE_AREA_AISMARKER_D
9,CABLE_AREA_MARKER_7
10,NYPA_CABLE_AREA_AISMARKER_H
367371830,367371830
367371840,367371840
367373000,367373000
367374930,367374930
367374990,367374990
367375970,367375970
367376230,367376230
367376440,367376440
367376740,367376740
367377060,367377060
367377389,367377389
367377760,M/Y_YOREL
367378040,367378040
367378120,367378120
367378710,367378710
367379110,367379110
367379210,367379210
367379290,367379290
367379320,367379320
367379570,367379570
367380280,367380280
367380880,367380880
367381320,367381320
367381550,367381550
367382470,367382470
367383340,SYRAH
367383680,367383680
367384410,367384410
367384580,367384580
367384610,367384610
367384660,367384660
367385440,367385440
367385890,367385890
367385990,367385990
367386890,367386890
367387050,367387050
367387330,367387330
367387420,367387420
367388450,367388450
367388520,367388520
367388850,367388850
367389120,367389120
367389540,367389540
367389840,367389840
367390130,367390130
367390470,367390470
367390740,367390740
367390870,367390870
367391260,367391260
367391270,367391270
367391960,367391960
367392020,367392020
367393330,367393330
367393670,367393670
367393710,367393710
367394940,367394940
367395120,367395120
367395250,367395250
367395270,367395270
367396080,367396080
367396790,Z_FIVE
367397040,STATUE_OF_LIBERTY_V
367397090,367397090
367397270,367397270
367397510,367397510
367398020,367398020
367398920,367398920
367399980,367399980
367400170,367400170
367400420,367400420
367400740,367400740
367400770,367400770
367400930,367400930
367401030,367401030
367401480,367401480
367401670,367401670
367401960,367401960
367402050,367402050
367402160,367402160
367402210,367402210
367402250,367402250
367402820,367402820
367403140,367403140
367408230,367408230
367409660,367409660
367409750,367409750
367410550,367410550
367411940,367411940
367411950,367411950
367413270,367413270
367414130,367414130
367414660,367414660
367415390,367415390
367415770,367415770
367418150,367418150
367419080,ELK_RIVER
367419720,367419720
367420280,ROYAL_PRINCESS
367420550,367420550
367422430,367422430
367422720,367422720
367423270,367423270
367423970,367423970
367424880,367424880
367425680,367425680
367425960,367425960
367426120,367426120
367426480,367426480
367426950,367426950
367427060,367427060
367427610,367427610
367428330,367428330
367430050,367430050
367431130,367431130
367431640,367431640
367432220,367432220
367434020,367434020
367434210,367434210
367434220,367434220
367434360,367434360
367436830,367436830
367436840,367436840
367437640,367437640
367437980,367437980
367438060,367438060
367438210,367438210
367438610,PATRIOT_2
367439390,367439390
367440130,367440130
367440150,367440150
367441460,367441460
367441530,367441530
367443560,367443560
367443690,367443690
367443920,367443920
367444950,367444950
367445490,367445490
367445550,367445550
367445570,367445570
367446870,MARMEE
367447000,367447000
367447520,367447520
367447640,367447640
367447940,367447940
367448070,YANKEE
367449210,367449210
367449870,367449870
367450150,367450150
367450160,367450160
367450190,367450190
367451740,367451740
367452180,367452180
367452240,367452240
367453480,367453480
367453850,SEAWAY_PILOT_IV
367454130,367454130
367455190,KALYRA
367456760,367456760
367456830,367456830
367456920,367456920
367457250,367457250
367458380,367458380
367458880,367458880
367459570,367459570
367460310,367460310
367460670,367460670
367460820,367460820
367461940,367461940
367462360,367462360
367463310,367463310
367465260,367465260
367465570,367465570
367466650,367466650
367467180,367467180
367467980,367467980
367468590,367468590
367468610,MR_WAYNE
367469050,367469050
367469190,367469190
367469850,367469850
367469910,367469910
367471080,367471080
367471910,367471910
367472580,367472580
367473210,367473210
367473590,367473590
367473890,367473890
367474170,367474170
367474190,367474190
367474890,367474890
367475030,367475030
367475170,367475170
367475340,367475340
367475780,367475780
367476120,367476120
367477410,L/B_VISION
367477880,CAPT_FELLA
367477990,367477990
367478440,367478440
367478450,367478450
367480010,367480010
367480420,367480420
367481630,367481630
367481650,367481650
367481660,367481660
367481770,367481770
367482250,367482250
367482990,367482990
367483310,367483310
367483730,367483730
367484970,367484970
367485980,367485980
367486750,367486750
367487640,367487640
367487960,367487960
367488250,367488250
367490860,367490860
367492920,367492920
367493720,367493720
367493740,367493740
367494020,367494020
367495210,367495210
367497060,367497060
367499510,367499510
367499960,367499960
367500460,367500460
367500750,367500750
367500770,367500770
367500810,367500810
367501450,367501450
367501870,367501870
367502030,367502030
367502750,367502750
367503220,FDNYM3
367503230,367503230
367503270,367503270
367503280,FDNY_M4
367503380,367503380
367504570,367504570
367506050,367506050
367506660,367506660
367506980,367506980
367507210,367507210
367507220,367507220
367507240,367507240
367508280,367508280
367508440,367508440
367508630,367508630
367508780,367508780
367509080,367509080
367509760,367509760
367509910,367509910
367511460,367511460
367512340,367512340
367512630,367512630
367512760,367512760
367512920,367512920
367513010,367513010
367513020,367513020
367513040,367513040
367513050,367513050
367513110,367513110
367513190,367513190
367513240,367513240
367513250,367513250
367514210,367514210
367514880,367514880
367515050,367515050
367515070,367515070
367515280,367515280
367515850,367515850
367516950,367516950
367517140,F/V_ATLANTIC_PRINCE
367517320,367517320
367517860,367517860
367517960,367517960
367518460,367518460
367518770,367518770
367518960,367518960
367519170,367519170
367519240,367519240
367519770,367519770
367520190,367520190
367521170,367521170
367521640,367521640
367521860,367521860
367522340,367522340
367522460,367522460
367522850,367522850
367523250,367523250
367523350,367523350
367524060,367524060
367524110,367524110
367524510,367524510
367525060,367525060
367526270,VENGEANCE
367526590,367526590
367527760,367527760
367528070,367528070
367528930,367528930
367529030,367529030
367529770,367529770
367530080,367530080
367531510,367531510
367531640,367531640
367531670,367531670
367531710,367531710
367531720,367531720
367531730,367531730
367531740,367531740
367531750,367531750
367532160,SY_ROCKET_J_SQUIRREL
367532570,367532570
367533150,367533150
367533190,367533190
367533420,367533420
367533930,367533930
367534240,367534240
367535830,367535830
367536220,367536220
367536510,367536510
367537320,367537320
367537370,367537370
367537570,367537570
367538110,367538110
367542540,367542540
367542740,367542740
367543820,367543820
367543840,367543840
367544520,367544520
367544970,367544970
367546310,367546310
367546390,367546390
367546570,367546570
367546860,367546860
367548170,367548170
367548420,367548420
367549150,367549150
367549830,367549830
367551340,367551340
367551660,367551660
367551860,367551860
367552440,367552440
367552890,367552890
367553290,367553290
367554020,367554020
367555310,M/V_STONEFACE
367555670,367555670
367557310,FESTINA_LENTE
367558070,367558070
367558410,367558410
367559290,367559290
367559370,367559370
367559610,367559610
367560440,367560440
367561070,367561070
367561260,367561260
367561330,367561330
367561360,367561360
367562810,GARY_REED
367563690,367563690
367563930,367563930
367565170,367565170
367565540,367565540
367565940,367565940
367566130,367566130
367567010,367567010
367567110,367567110
367567220,367567220
367567690,367567690
367568020,367568020
367568460,367568460
367569630,G_L__501
367569920,367569920
367570060,367570060
367570920,367570920
367571010,VOLANTE
367571530,367571530
367571560,367571560
367571640,367571640
367572060,367572060
367572970,367572970
367573960,367573960
367574830,367574830
367575230,MEDORA
367575990,367575990
367576770,367576770
367578080,367578080
367578140,367578140
367578710,367578710
367578720,367578720
367579880,367579880
367580820,367580820
367581320,367581320
367581680,367581680
367581860,HOBOKEN_MARINE1
367581980,367581980
367582119,367582119
367582630,367582630
367583670,367583670
367583740,367583740
367584280,367584280
367584330,367584330
367584570,367584570
367585510,JACOB_LANE
367585880,367585880
367586130,367586130
367586370,367586370
367586480,367586480
367586680,SCULPIN
367586920,367586920
367587470,367587470
367587750,367587750
367587990,367587990
367588290,367588290
367588330,367588330
367588340,367588340
367588580,367588580
367588940,367588940
367589050,367589050
367589380,NEMETONA
367589710,367589710
367589750,LIBERTY_BELLE
367590310,367590310
367590780,367590780
367591990,367591990
367592640,367592640
367593140,367593140
367594499,367594499
367594680,367594680
367596760,367596760
367597230,367597230
367597240,367597240
367597470,367597470
367597530,367597530
367597640,367597640
367597650,367597650
367597790,367597790
367598440,367598440
367598970,367598970
367598990,367598990
367599780,367599780
367600870,367600870
367601010,367601010
367601040,367601040
367601070,367601070
367601590,367601590
367601620,367601620
367601730,367601730
367602270,PAT_LUKE
367602610,367602610
367602770,367602770
367602820,367602820
367603000,367603000
367603210,367603210
367605150,367605150
367605210,367605210
367605680,367605680
367605850,367605850
367606120,367606120
367606370,367606370
367606920,367606920
367607110,367607110
367607770,367607770
367608840,367608840
367608940,OBLIVIOUS
367610060,367610060
367610170,367610170
367610530,367610530
367610540,367610540
367611450,367611450
367612050,367612050
367612680,367612680
367614410,367614410
367614930,367614930
367615410,367615410
367615530,367615530
367615820,367615820
367616050,FULL_CIRCLE
367616290,367616290
367617020,367617020
367617970,367617970
367618000,367618000
367618630,AMELIA_IV
367618910,AROHA
367618970,367618970
367618980,367618980
367618990,367618990
367619020,367619020
367620530,367620530
367620930,367620930
367622140,367622140
367623310,367623310
367624550,367624550
367625080,367625080
367625230,MAIZEY_JAMES
367626640,367626640
367627470,367627470
367627580,367627580
367628190,367628190
367628640,367628640
367629320,367629320
367632910,367632910
367633000,367633000
367633260,367633260
367633670,367633670
367634980,367634980
367636710,367636710
367637190,367637190
367637350,367637350
367637910,367637910
367637980,367637980
367638030,367638030
367638050,367638050
367638080,367638080
367638180,367638180
367638220,367638220
367638260,367638260
367638570,DITCH_D
367638590,367638590
367638950,367638950
367639110,367639110
367639150,367639150
367639280,HUNTER
367639830,367639830
367639990,367639990
367640680,367640680
367641070,367641070
367641460,367641460
367641540,367641540
367641590,367641590
367642530,367642530
367642910,367642910
367643110,367643110
367644150,RADIO_FLYER
367644310,367644310
367644790,367644790
367644850,367644850
367644910,367644910
367645970,367645970
367646240,367646240
367647050,USS_CAIRO
367647090,367647090
367648520,367648520
367649110,367649110
367649320,367649320
367649410,LOLA
367649630,367649630
367650000,367650000
367650050,367650050
367650420,367650420
367650790,367650790
367651440,367651440
367652820,367652820
367652840,367652840
367652850,367652850
367653290,367653290
367653440,367653440
367653630,367653630
367654250,367654250
367654950,367654950
367655340,367655340
367657020,367657020
367657870,367657870
367658110,367658110
367658310,AVALON
367658980,367658980
367659090,367659090
367659140,367659140
367659160,NATIONAL_ELITE
367659820,367659820
367659970,367659970
367659980,SEYMOUR_B_DURST
367660250,367660250
367660390,FORTY_NINER
367661350,367661350
367661520,367661520
367661650,367661650
367661670,367661670
367661740,367661740
367661930,367661930
367662120,367662120
367662190,367662190
367662670,367662670
367662920,367662920
367663450,AKULA
367663560,367663560
367663760,367663760
367663780,367663780
367663790,367663790
367665060,367665060
367665120,367665120
367665480,367665480
367665870,367665870
367666930,367666930
367666980,367666980
367667140,367667140
367667360,367667360
367667730,367667730
367668270,367668270
367668450,367668450
367668580,367668580
367669910,367669910
367669920,367669920
367670750,367670750
367670970,367670970
367671080,367671080
367671160,367671160
367671750,367671750
367672390,367672390
367672550,367672550
367672850,367672850
367674070,STARLIGHT
367674920,367674920
367674990,367674990
367675070,367675070
367675280,367675280
367676410,367676410
367677130,367677130
367677450,367677450
367677650,367677650
367677670,367677670
367677830,367677830
367678420,NEEBISH_ISLANDER_II
367679030,367679030
367680250,367680250
367680480,367680480
367680750,367680750
367681630,367681630
367681730,367681730
367682050,367682050
367682130,367682130
367682610,JAMES_D_MORAN
367683260,367683260
367683579,367683579
367683840,SAPPHIRE_III
367683870,367683870
367684460,367684460
367685030,VANISHING_POINT
367685470,367685470
367685580,ED_MCLAUGHLIN
367685970,F/V_FREEDOM
367686280,367686280
367686450,J_AI_TU
367686680,367686680
367686740,367686740
367686910,367686910
367686920,367686920
367686940,367686940
367686990,367686990
367687650,367687650
367687870,367687870
367688150,367688150
367688310,367688310
367688660,367688660
367689010,367689010
367689430,367689430
367689450,367689450
367689520,367689520
367689620,367689620
367689730,367689730
367690820,367690820
367691010,367691010
367691840,367691840
367692430,367692430
367692680,367692680
367693690,367693690
367693850,367693850
367694720,367694720
367695040,367695040
367695370,367695370
367695590,367695590
367695960,367695960
367697760,367697760
367698350,367698350
367700110,367700110
367700310,367700310
367701000,367701000
367701380,367701380
367702050,367702050
367702070,367702070
367702240,367702240
367702270,367702270
367702280,367702280
367702310,367702310
367702360,367702360
367702420,367702420
367702440,367702440
367702460,367702460
367702470,367702470
367702480,367702480
367702550,367702550
367702780,367702780
367703250,367703250
367704190,367704190
367704620,SUNDANCER
367704670,367704670
367705130,367705130
367705610,F/V_BEININGEN
367705720,367705720
367705960,367705960
367706320,367706320
367706360,367706360
367707030,367707030
367707210,367707210
367707480,367707480
367707670,NYPD_316
367707680,367707680
367707930,367707930
367708150,367708150
367708360,367708360
367708370,367708370
367708990,HORIZON_EXPLORER
367709150,367709150
367709670,367709670
367709780,367709780
367709830,367709830
367709930,367709930
367710230,367710230
367710260,367710260
367710420,367710420
367710610,367710610
367710650,367710650
367710770,367710770
367710870,367710870
367711230,367711230
367711490,367711490
367712350,367712350
367712660,367712660
367712810,367712810
367716480,367716480
367717660,367717660
367717750,367717750
367718590,367718590
367719150,367719150
367719710,367719710
367719750,367719750
367719760,367719760
367719840,367719840
367720010,367720010
367720140,367720140
367720390,367720390
367720470,367720470
367720690,367720690
367721310,367721310
367721870,367721870
367722140,367722140
367722220,367722220
367722310,367722310
367722360,367722360
367722660,367722660
367722990,367722990
367723510,367723510
367723520,367723520
367723620,367723620
367724050,367724050
367724490,367724490
367724930,367724930
367725750,367725750
367726390,367726390
367726430,367726430
367726810,367726810
367726830,367726830
367727410,367727410
367727830,367727830
367727840,367727840
367727940,367727940
367728230,367728230
367728310,367728310
367728320,367728320
367728630,STEEL_AWAY
367728640,AISLYNN_FAYE
367728870,FREDERICK_E_BOUCHARD
367730420,367730420
367730730,367730730
367731160,367731160
367731210,367731210
367732640,367732640
367733260,367733260
367733350,367733350
367733650,367733650
367733930,367733930
367734620,367734620
367735590,367735590
367735750,367735750
367738280,367738280
367738510,367738510
367738780,367738780
367739420,367739420
367739850,CAPITOL_PRINCESS
367740050,367740050
367740330,367740330
367740360,367740360
367740640,367740640
367740670,367740670
367741080,367741080
367741120,367741120
367741150,367741150
367741190,367741190
367741210,367741210
367741770,367741770
367742530,367742530
367742540,367742540
367743430,367743430
367744140,367744140
367744170,367744170
367744580,367744580
367747610,367747610
367748070,367748070
367748150,367748150
367750540,367750540
367751030,HOYA_SAXA
367751990,367751990
367752090,367752090
367754450,367754450
367754480,367754480
367755340,367755340
367755350,367755350
367755610,367755610
367755820,WANTED
367756040,367756040
367757660,367757660
367758740,367758740
367759000,367759000
367759080,367759080
367759510,367759510
367759740,367759740
367760520,367760520
367761030,367761030
367761740,367761740
367762870,367762870
367762880,367762880
367763020,367763020
367763130,367763130
367763340,367763340
367763450,367763450
367763490,367763490
367764240,367764240
367764750,367764750
367765150,BELINDA_B
367765170,367765170
367765240,367765240
367766740,SHAWN_WILLIAMS
367766860,367766860
367766920,367766920
367767060,F/V_STELLA_MARIS
367767180,367767180
367767520,367767520
367767860,367767860
367768030,367768030
367768230,367768230
367769180,367769180
367769280,BANJO
367769910,367769910
367770010,367770010
367770270,367770270
367770360,367770360
367771990,367771990
367772240,367772240
367772250,367772250
367772960,367772960
367773020,KING_ME
367774160,367774160
367774550,367774550
367774570,367774570
367776090,367776090
367776120,JETSTREAM
367776270,367776270
367776380,367776380
367776390,367776390
367777000,367777000
367777830,367777830
367777970,367777970
367778180,SWEET_MARION
367778460,367778460
367778670,367778670
367779250,367779250
367779540,367779540
367779550,367779550
367779750,367779750
367779980,367779980
367780340,367780340
367780870,367780870
367781760,367781760
367782640,367782640
367782690,367782690
367782760,367782760
367782880,367782880
367782960,367782960
367784140,367784140
367784160,367784160
367784210,367784210
367784630,367784630
367784640,GREAT_EAGLE
367785150,367785150
367785680,367785680
367788350,367788350
367790490,367790490
367790830,367790830
367790850,367790850
367790930,367790930
367790980,367790980
367791140,HB_106
367791540,367791540
367791550,367791550
367792470,367792470
367792690,367792690
367793490,367793490
367793890,367793890
367794750,367794750
367795340,367795340
367795570,367795570
367795830,367795830
367795910,367795910
367797260,367797260
367797510,367797510
367798350,367798350
367798420,367798420
367798430,367798430
367798880,367798880
367799320,367799320
367799340,367799340
367799740,367799740
367799820,367799820
367812300,367812300
367912000,367912000
367921000,367921000
367925000,367925000
367949000,367949000
368000290,368000290
368000640,368000640
368000830,368000830
368004000,368004000
368006890,368006890
368007450,368007450
368007720,368007720
368008740,368008740
368008780,368008780
368009000,368009000
368037000,368037000
368055000,EAGLE_EYE
368055646,368055646
368065000,368065000
368148000,368148000
368173000,368173000
368185000,368185000
368186456,368186456
368189000,368189000
368206000,368206000
368217000,368217000
368250000,368250000
368311000,368311000
368330000,CORPORATE_APPROVED
368369000,ENTICER
368380000,368380000
368396216,368396216
368412000,368412000
368508000,368508000
368528000,368528000
368549000,368549000
368731000,368731000
368905000,368905000
368941000,368941000
368975000,368975000
369008000,369008000
369023000,369023000
369062000,369062000
369070000,369070000
369080000,369080000
369124000,369124000
369131000,369131000
369146000,369146000
369225000,369225000
369230000,369230000
369243000,369243000
369264000,369264000
369309000,369309000
369493080,369493080
369493101,369493101
369493494,369493494
369493497,369493497
369493498,369493498
369493605,369493605
369493610,369493610
369493612,369493612
369493614,369493614
369493616,369493616
369493622,369493622
369493629,369493629
369493656,369493656
369493718,369493718
369493720,369493720
369493728,369493728
369493766,369493766
369494169,369494169
369494404,369494404
369494418,CG49418
369494420,369494420
369500003,369500003
369514000,369514000
369519000,369519000
369547000,369547000
369580000,369580000
369702000,369702000
369871000,369871000
369886000,369886000
369906000,369906000
369958000,369958000
369970039,369970039
369970075,369970075
369970076,369970076
369970099,369970099
369970121,369970121
369970131,369970131
369970145,369970145
369970377,369970377
369970437,369970437
369970446,369970446
369970472,369970472
369970474,369970474
369970480,369970480
369970481,369970481
369970482,369970482
369970566,369970566
369970622,369970622
369970687,369970687
369970719,369970719
369970726,369970726
369989000,369989000
369990252,369990252
369990254,369990254
369990263,369990263
369990266,369990266
370424000,370424000
370573000,370573000
371140000,371140000
371243000,371243000
371715000,371715000
371919000,371919000
372040000,372040000
372051000,372051000
372197000,372197000
372319000,372319000
372567000,372567000
372954000,372954000
373102000,373102000
373165000,373165000
374335000,374335000
374514000,374514000
374668000,374668000
376324000,376324000
376609000,376609000
377618000,377618000
377901012,TRANSPORT
378111398,378111398
378111517,378111517
378112125,378112125
378112177,378112177
378112672,GERRY_S_FERRY
378112862,NALA
378202000,378202000
382240109,382240109
397046090,397046090
413171000,413171000
416466000,416466000
416491000,416491000
416509000,416509000
428042000,428042000
431305000,431305000
464673134,464673134
477027400,477027400
477076500,477076500
477090000,477090000
477105600,477105600
477131400,477131400
477266900,477266900
477346500,477346500
477351100,477351100
477434200,477434200
477478700,477478700
477510600,477510600
477866200,477866200
477900400,477900400
503045940,PERIGEE
503758300,503758300
512003322,512003322
538001663,538001663
538001820,538001820
538002041,538002041
538002220,538002220
538002221,GREAT_EASTERN
538002783,538002783
538002784,538002784
538003008,538003008
538003047,538003047
538003413,538003413
538003740,538003740
538003810,538003810
538003971,538003971
538003993,538003993
538004127,538004127
538004244,538004244
538004316,538004316
538004675,538004675
538004791,538004791
538005306,538005306
538005532,538005532
538005564,THORCO_ISADORA
538005836,538005836
538006000,538006000
538006012,538006012
538006132,538006132
538006178,538006178
538006571,538006571
538006744,538006744
538006753,538006753
538006864,538006864
538007038,538007038
538007443,538007443
538007524,538007524
538070059,538070059
538070334,538070334
538070374,538070374
538070685,538070685
538070694,538070694
538070696,538070696
538070721,538070721
538070730,538070730
538070777,538070777
538071042,538071042
538071100,538071100
538071184,538071184
538080020,538080020
538090382,538090382
563000500,563000500
563000800,563000800
563004900,563004900
563022800,563022800
563033000,563033000
563115000,563115000
563136000,563136000
563827000,563827000
564057000,564057000
564648000,564648000
564971000,564971000
564988000,564988000
565043000,565043000
565558000,565558000
566044000,566044000
566732000,566732000
566739000,566739000
566847000,566847000
566961000,566961000
576209000,576209000
576532000,576532000
577188000,577188000
605086080,605086080
636008251,636008251
636010032,636010032
636010380,636010380
636012384,636012384
636013275,636013275
636013630,636013630
636013692,636013692
636013694,636013694
636013812,636013812
636014209,636014209
636014800,ORANGE_STAR
636015178,636015178
636015203,ST_AQUA
636015874,636015874
636016360,636016360
636016432,636016432
636016434,636016434
636016703,636016703
636017060,636017060
636017062,636017062
636017279,636017279
636017477,636017477
636017539,636017539
636017722,636017722
636017832,636017832
636017972,636017972
636018102,636018102
636090886,636090886
636091604,636091604
636091634,BBC_RHINE
636092183,636092183
636092413,636092413
636092523,636092523
636092604,636092604
677073800,677073800
799999999,799999999
881818514,881818514
888798580,888798580
941201628,941201628______12_2V
941202488,941202488
993663003,BW2_WIND_NOMAD_BUOY
993672032,HUDSON_RIV_11
993672035,HUDSON_RIV_25
993672037,HUDSON_RIV_31
993672038,HUDSON_RIV_33
993672039,HUDSON_RIV_26
993672041,HUDSON_RIV_SHL_B
993672042,HUDSON_RIV_67
993672043,HUDSON_RIV_71
993672046,HUDSON_RIV_87
993672047,HUDSON_RIV_95
993672048,HUDSON_RIV_104
993672049,HUDSON_RIV_111
993672051,HUDSON_RIV_122
993672052,HUDSON_RIV_128
993672053,HUDSON_RIV_143
993672054,HUDSON_RIV_159
993672056,AMBROSE_CHL_A
993672058,AMBROSE_CHL_7
993672059,AMBROSE_CHL_13
993672060,AMBROSE_CHL_14
993672061,AMBROSE_CHL_17
993672067,BOSTON_MAIN_CHL_10
993672068,GRAV_BAY_ANCH_B
993672070,GRAV_BAY_ANCH_B
993672074,PRES_RDS_ANCH_D
993672076,CH
993672082,CH
993672100,8
993672103,10
993672105,12
993672107,14
993672147,SHINN_INL_APP_SH
993672149,PENOB_BAY_E_APP_PBA
993672151,BOSTON_N_CHL_ENT_NC
993672152,CAPE_COD_CNL_APP_CC
993672154,BRIDGEPORT_HBR_CH_BH
993672216,58
993672284,WEYM_FORE_RIV_CH_9
993672286,WEYM_FORE_RIV_CH_14
993672288,WEYM_FORE_RIV_CH_19
993672289,WEYM_FORE_RIV_CH_22
993672290,WEYM_FORE_RIV_CH_26
993672294,TOWN_RIV_BAY_CH_7
993672296,TOWN_RIV_BAY_CH_11
993672297,TOWN_RIV_BAY_CH_16
993672299,WEYM_BACK_RIV_CH_3
993672304,WEYM_BACK_RIV_CH_7
993672305,WEYM_BACK_RIV_CH_8
993672326,BAHIA_GUAY_3
993672353,MANANA_ISL_VAIS_14M
993692000,PT_BONITA
993692028,SF_OAK_BAY_BR_VAIS_E
993692034,ST_JN_DE_FUC_TSL_J
993692050,PUGET_SOUND_TSL_SG
